"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","TOI_EV","TOI_PP","TOI_SH","EVO_GAR/60","EVD_GAR/60","PPO_GAR/60","SHD_GAR/60","Take_GAR/60","Draw_GAR/60","Off_GAR/60","Def_GAR/60","Pens_GAR/60","GAR/60","WAR/60","SPAR/60"
"Kevin Rooney","KEVIN.ROONEY","8479291","22-23","CGY","C","L",1993-05-21,29,2011,NA,NA,17,150.7,143.9,1.6,4.1,-0.33,0.241,-0.307,0.454,0.074,0.22,-0.329,0.247,0.294,0.219,0.037,0.071
"Kevin Rooney","KEVIN.ROONEY","8479291","23-24","CGY","C","L",1993-05-21,30,2011,NA,NA,33,370.1,278,3.7,83.5,0.184,-0.115,-0.41,1.133,0.078,-0.018,0.176,0.173,0.06,0.363,0.059,0.115
"Kevin Rooney","KEVIN.ROONEY","8479291","24-25","CGY","C","L",1993-05-21,31,2011,NA,NA,70,659.2,518,5.7,130.4,0.137,0.12,-0.594,1.221,0.039,0.038,0.129,0.342,0.077,0.515,0.085,0.161
"Kevin Roy","KEVIN.ROY","8476971","17-18","ANA","C","L",1993-05-20,24,2012,4,97,25,341.2,310.4,28.7,0.5,0.189,-0.165,0.505,-0.33,0.065,0.063,0.216,-0.166,0.127,0.191,0.037,0.071
"Kevin Roy","KEVIN.ROY","8476971","18-19","ANA","C","L",1993-05-20,25,2012,4,97,3,39.1,36.6,0.6,0,-0.79,0.6,-0.199,0,0.131,0.204,-0.781,0.6,0.335,0.155,0.029,0.054
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","10-11","COL","D","R",1989-01-29,21,2007,1,14,46,912.6,741.3,140,12.3,0.134,0.008,0.581,0.702,0.006,-0.007,0.205,0.02,-0.001,0.213,0.038,0.073
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","10-11","STL","D","R",1989-01-29,21,2007,1,14,26,515.9,424.4,70.3,15.7,0.633,0.343,2.712,-1.42,0.015,-0.067,0.929,0.28,-0.052,1.077,0.192,0.369
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","11-12","STL","D","R",1989-01-29,22,2007,1,14,81,1749.7,1346,230.8,153.9,0.128,0.163,1.382,0.07,-0.012,-0.011,0.312,0.153,-0.023,0.389,0.068,0.126
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","12-13","STL","D","R",1989-01-29,23,2007,1,14,48,1021.6,801.3,124,84,0.081,0.118,0.184,-0.447,0.07,-0.053,0.095,0.065,0.017,0.159,0.03,0.055
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","13-14","STL","D","R",1989-01-29,24,2007,1,14,81,1666,1321.4,269.2,56.4,0.076,0.173,1.009,-0.402,0.029,-0.018,0.234,0.15,0.011,0.358,0.068,0.127
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","14-15","STL","D","R",1989-01-29,25,2007,1,14,56,1263.3,956.6,191.5,96.1,0.521,0.252,2.607,0.27,0.027,-0.009,0.869,0.254,0.018,1.019,0.194,0.37
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","15-16","STL","D","R",1989-01-29,26,2007,1,14,72,1614.4,1239.8,197.6,133.7,-0.062,0.071,1.59,-0.7,0.04,-0.027,0.165,-0.004,0.013,0.156,0.03,0.058
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","16-17","STL","D","R",1989-01-29,27,2007,1,14,61,1211.3,977.8,187.8,22.8,0.152,0.046,0.82,1.707,-0.013,-0.045,0.26,0.084,-0.058,0.261,0.049,0.095
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","16-17","WSH","D","R",1989-01-29,27,2007,1,14,19,383.9,311,65.4,1.9,-0.026,0.421,2.748,0.808,-0.015,-0.061,0.456,0.424,-0.076,0.717,0.135,0.261
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","17-18","NYR","D","R",1989-01-29,28,2007,1,14,46,932.5,763.8,145.8,2.6,-0.083,-0.099,0.214,-0.602,-0.09,-0.014,-0.036,-0.101,-0.104,-0.221,-0.043,-0.082
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","18-19","NYR","D","R",1989-01-29,29,2007,1,14,73,1382.6,1147.8,176.2,31.7,-0.048,0.221,-1.151,-2.183,0.05,-0.001,-0.195,0.156,0.048,-0.005,-0.001,-0.002
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","19-20","T.B","D","R",1989-01-29,30,2007,1,14,70,1322.5,1182.4,97,23.1,0.172,0.303,1.433,-0.363,0.01,0.002,0.268,0.29,0.012,0.536,0.095,0.183
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","20-21","ANA","D","R",1989-01-29,31,2007,1,14,55,1166.3,988.4,114.1,37.2,-0.046,0.182,-0.389,1.295,-0.016,0.017,-0.081,0.222,0.001,0.12,0.021,0.04
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","21-22","ANA","D","R",1989-01-29,32,2007,1,14,82,1756.2,1377.6,157.8,179.6,0.067,0.024,0.999,0.782,0.018,-0.033,0.163,0.111,-0.015,0.226,0.04,0.075
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","22-23","ANA","D","R",1989-01-29,33,2007,1,14,75,1445.5,1187.8,136,95.8,0.249,0.16,0.184,-0.218,-0.029,-0.051,0.242,0.132,-0.08,0.259,0.044,0.084
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","8474031","23-24","BOS","D","R",1989-01-29,34,2007,1,14,61,962.6,858.5,85.5,6.2,0.123,0.147,1.993,0.837,0.042,-0.041,0.292,0.152,0,0.423,0.069,0.135
"Kevin Stenlund","KEVIN.STENLUND","8478831","18-19","CBJ","C","R",1996-09-20,21,2015,2,58,4,43.9,43.8,0.1,0,-0.954,0.952,-0.246,0,-0.401,-0.124,-0.953,0.952,-0.525,-0.528,-0.099,-0.185
"Kevin Stenlund","KEVIN.STENLUND","8478831","19-20","CBJ","C","R",1996-09-20,22,2015,2,58,32,447.4,379.4,60.4,0.6,-0.005,0.179,-0.402,0.263,0.062,0.026,-0.06,0.179,0.087,0.181,0.032,0.062
"Kevin Stenlund","KEVIN.STENLUND","8478831","20-21","CBJ","C","R",1996-09-20,23,2015,2,58,32,400.9,364,34.3,0.3,0.646,0.143,-1.427,-0.141,-0.018,0.034,0.467,0.143,0.017,0.611,0.11,0.204
"Kevin Stenlund","KEVIN.STENLUND","8478831","21-22","CBJ","C","R",1996-09-20,24,2015,2,58,3,22.6,22.6,0,0,-0.529,-0.013,0,0,-0.381,0.304,-0.529,-0.013,-0.076,-0.618,-0.109,-0.206
"Kevin Stenlund","KEVIN.STENLUND","8478831","22-23","WPG","C","R",1996-09-20,25,2015,2,58,54,628.2,493.6,29.2,96.2,-0.037,0.292,-2.119,-0.51,-0.03,-0.048,-0.154,0.161,-0.078,-0.054,-0.009,-0.017
"Kevin Stenlund","KEVIN.STENLUND","8478831","23-24","FLA","C","R",1996-09-20,26,2015,2,58,81,1020.9,780.2,13.8,214.4,-0.299,-0.006,-1.477,0.252,-0.121,-0.066,-0.319,0.05,-0.187,-0.387,-0.063,-0.123
"Kevin Stenlund","KEVIN.STENLUND","8478831","24-25","UTA","C","R",1996-09-20,27,2015,2,58,82,1176.8,934.9,3.6,212.8,0.177,0.09,-0.15,-0.116,-0.03,0.028,0.176,0.052,-0.002,0.189,0.031,0.059
"Kevin Westgarth","KEVIN.WESTGARTH","8473908","08-09","L.A","R","R",1984-02-07,24,2002,NA,NA,9,45.4,45,0,0,-0.105,0.574,0,0,-0.281,-0.184,-0.105,0.574,-0.465,0,0,0
"Kevin Westgarth","KEVIN.WESTGARTH","8473908","10-11","L.A","R","R",1984-02-07,26,2002,NA,NA,56,304.4,303.2,0.3,0.6,-0.027,-0.223,-0.274,-0.479,-0.165,-0.12,-0.027,-0.224,-0.285,-0.536,-0.096,-0.183
"Kevin Westgarth","KEVIN.WESTGARTH","8473908","11-12","L.A","R","R",1984-02-07,27,2002,NA,NA,25,131.5,131.1,0.3,0,0.721,-0.28,-0.092,0,-0.267,0.022,0.719,-0.28,-0.245,0.194,0.034,0.063
"Kevin Westgarth","KEVIN.WESTGARTH","8473908","12-13","CAR","R","R",1984-02-07,28,2002,NA,NA,31,177.4,175.7,1.2,0,0.154,-0.367,-0.42,0,-0.157,-0.085,0.15,-0.367,-0.243,-0.457,-0.085,-0.157
"Kevin Westgarth","KEVIN.WESTGARTH","8473908","13-14","CAR","R","R",1984-02-07,29,2002,NA,NA,12,58.6,58.5,0,0,-0.284,-0.927,0,0,-0.249,-0.138,-0.284,-0.927,-0.387,-1.596,-0.302,-0.566
"Kevin Westgarth","KEVIN.WESTGARTH","8473908","13-14","CGY","R","R",1984-02-07,29,2002,NA,NA,36,253.1,250.9,0.3,0,0.285,-0.217,-0.176,0,-0.334,-0.049,0.285,-0.217,-0.383,-0.315,-0.06,-0.112
"Kiefer Sherwood","KIEFER.SHERWOOD","8480748","18-19","ANA","L","R",1995-03-31,23,2013,NA,NA,50,568.5,545.5,6.2,13.7,0.267,-0.337,-0.692,0.692,0.059,-0.026,0.256,-0.312,0.033,-0.026,-0.005,-0.009
"Kiefer Sherwood","KIEFER.SHERWOOD","8480748","19-20","ANA","L","R",1995-03-31,24,2013,NA,NA,10,133.3,122.3,0.4,10.1,-0.593,-1.109,-0.394,-0.127,-0.095,0.04,-0.593,-1.034,-0.054,-1.627,-0.29,-0.556
"Kiefer Sherwood","KIEFER.SHERWOOD","8480748","20-21","COL","L","R",1995-03-31,25,2013,NA,NA,16,140.8,137.4,0.6,2.6,0.034,0.772,0.256,-0.812,0.055,-0.046,0.035,0.743,0.009,0.782,0.14,0.262
"Kiefer Sherwood","KIEFER.SHERWOOD","8480748","21-22","COL","L","R",1995-03-31,26,2013,NA,NA,11,94.2,87.2,6.3,0.3,1.133,0.213,-0.356,-0.325,0.132,0.137,1.032,0.211,0.269,1.49,0.262,0.497
"Kiefer Sherwood","KIEFER.SHERWOOD","8480748","22-23","NSH","L","R",1995-03-31,27,2013,NA,NA,32,434.9,389.1,36.2,1.5,0.369,-0.144,0.506,-0.533,-0.087,-0.005,0.38,-0.145,-0.092,0.15,0.025,0.048
"Kiefer Sherwood","KIEFER.SHERWOOD","8480748","23-24","NSH","L","R",1995-03-31,28,2013,NA,NA,68,827.6,773.7,23.5,22.9,0.449,-0.072,-2.821,3.354,-0.014,0.048,0.353,0.026,0.034,0.399,0.065,0.127
"Kiefer Sherwood","KIEFER.SHERWOOD","8480748","24-25","VAN","L","R",1995-03-31,29,2013,NA,NA,78,1161.4,960.8,64.3,112.9,0.735,-0.189,-0.313,0.003,0.023,0.013,0.669,-0.169,0.036,0.471,0.078,0.147
"Kieffer Bellows","KIEFFER.BELLOWS","8479356","19-20","NYI","L","L",1998-06-10,21,2016,1,19,8,85.2,84,0.1,0.2,0.497,-0.069,-0.287,-0.161,0,0.246,0.497,-0.07,0.246,0.667,0.119,0.228
"Kieffer Bellows","KIEFFER.BELLOWS","8479356","20-21","NYI","L","L",1998-06-10,22,2016,1,19,14,154.3,143.1,10.7,0,0.014,-0.113,-1.198,0,0.047,0.099,-0.07,-0.113,0.145,-0.029,-0.005,-0.01
"Kieffer Bellows","KIEFFER.BELLOWS","8479356","21-22","NYI","L","L",1998-06-10,23,2016,1,19,45,533.9,511.1,21.3,0.5,0.259,-0.178,3.704,0.056,0.006,-0.059,0.397,-0.178,-0.054,0.172,0.03,0.057
"Kieffer Bellows","KIEFFER.BELLOWS","8479356","22-23","NYI","L","L",1998-06-10,24,2016,1,19,1,7.3,7.3,0,0,-0.043,-0.103,0,0,0.138,-0.129,-0.043,-0.103,0.008,-0.137,-0.023,-0.044
"Kieffer Bellows","KIEFFER.BELLOWS","8479356","22-23","PHI","L","L",1998-06-10,24,2016,1,19,27,264.1,251.3,12,0,-0.297,0.019,-1.338,0,0.009,0.075,-0.345,0.019,0.084,-0.242,-0.041,-0.078
"Kieffer Bellows","KIEFFER.BELLOWS","8479356","24-25","NSH","L","L",1998-06-10,26,2016,1,19,19,202.8,191.1,10.9,0,-0.69,-0.01,2.504,0,-0.037,0.06,-0.518,-0.01,0.023,-0.502,-0.083,-0.157
"Kim Johnsson","KIM.JOHNSSON","8460770","08-09","MIN","D","L",1976-03-16,32,1994,11,286,81,1987.3,1563.8,131.8,260.5,-0.027,0.251,0.861,0.386,0.044,0.005,0.042,0.27,0.049,0.333,0.06,0.116
"Kim Johnsson","KIM.JOHNSSON","8460770","09-10","CHI","D","L",1976-03-16,33,1994,11,286,8,131.2,108.3,15.1,7,2.38,-0.091,-1.806,0.309,0.003,-0.072,1.869,-0.066,-0.068,1.631,0.295,0.568
"Kim Johnsson","KIM.JOHNSSON","8460770","09-10","MIN","D","L",1976-03-16,33,1994,11,286,52,1236,936.7,153.5,128.5,0.161,0.273,0.186,1.241,0.032,0.02,0.164,0.389,0.052,0.533,0.096,0.185
"Kimmo Timonen","KIMMO.TIMONEN","8459670","08-09","PHI","D","L",1975-03-18,33,1993,10,250,77,1888.2,1192.4,311.8,351.6,0.017,0.182,1.611,0.135,-0.005,-0.019,0.347,0.171,-0.025,0.392,0.071,0.137
"Kimmo Timonen","KIMMO.TIMONEN","8459670","09-10","PHI","D","L",1975-03-18,34,1993,10,250,82,1873.2,1254.2,294.3,292.8,-0.006,0.149,0.556,0.289,0.046,0.007,0.101,0.176,0.053,0.281,0.051,0.098
"Kimmo Timonen","KIMMO.TIMONEN","8459670","10-11","PHI","D","L",1975-03-18,35,1993,10,250,82,1842,1247.4,272.2,278.1,-0.011,0.082,1.126,-0.2,0.045,0.024,0.193,0.031,0.07,0.254,0.045,0.087
"Kimmo Timonen","KIMMO.TIMONEN","8459670","11-12","PHI","D","L",1975-03-18,36,1993,10,250,76,1613.6,1034.5,286.6,261.4,0.131,0.273,0.721,-0.365,-0.039,0.057,0.259,0.144,0.018,0.346,0.06,0.112
"Kimmo Timonen","KIMMO.TIMONEN","8459670","12-13","PHI","D","L",1975-03-18,37,1993,10,250,45,979.5,657.3,171,127,0.225,0.238,1.217,0.116,-0.101,-0.019,0.43,0.218,-0.12,0.418,0.078,0.144
"Kimmo Timonen","KIMMO.TIMONEN","8459670","13-14","PHI","D","L",1975-03-18,38,1993,10,250,77,1565.4,1007,263,259.5,-0.003,0.165,0.1,0.768,0.017,-0.024,0.018,0.289,-0.007,0.242,0.046,0.086
"Kimmo Timonen","KIMMO.TIMONEN","8459670","14-15","CHI","D","L",1975-03-18,39,1993,10,250,16,191.6,182.3,7.4,0.7,-1.003,-0.736,0.938,0.383,0.082,-0.062,-0.927,-0.731,0.021,-1.596,-0.304,-0.579
"Kirby Dach","KIRBY.DACH","8481523","19-20","CHI","C","R",2001-01-21,18,2019,1,3,64,913,798.8,100.2,2.5,0.174,0.065,0.287,-0.022,0.007,0.057,0.186,0.064,0.064,0.304,0.054,0.104
"Kirby Dach","KIRBY.DACH","8481523","20-21","CHI","C","R",2001-01-21,19,2019,1,3,18,334.3,239.5,60.5,23.2,0.529,-0.291,-1.513,0.542,0.057,0.065,0.117,-0.218,0.122,0.056,0.01,0.019
"Kirby Dach","KIRBY.DACH","8481523","21-22","CHI","C","R",2001-01-21,20,2019,1,3,70,1263.1,1020.4,130,78.2,0.125,-0.016,-0.383,0.305,-0.041,-0.023,0.067,0.007,-0.064,0.003,0.001,0.001
"Kirby Dach","KIRBY.DACH","8481523","22-23","MTL","C","R",2001-01-21,21,2019,1,3,58,1072.8,823.6,196.4,19.6,0.33,0.181,0.473,1.213,-0.032,0.043,0.358,0.205,0.011,0.513,0.087,0.165
"Kirby Dach","KIRBY.DACH","8481523","23-24","MTL","C","R",2001-01-21,22,2019,1,3,2,26,18.2,6.8,0.2,1.055,0.05,-0.074,-0.597,0.137,0.731,0.747,0.041,0.868,1.617,0.265,0.514
"Kirby Dach","KIRBY.DACH","8481523","24-25","MTL","C","R",2001-01-21,23,2019,1,3,57,893.4,730.9,137.8,1.9,-0.134,-0.254,0.218,0.251,-0.108,0.095,-0.078,-0.253,-0.013,-0.297,-0.049,-0.093
"Kirill Kaprizov","KIRILL.KAPRIZOV","8478864","20-21","MIN","L","L",1997-04-26,23,2015,5,135,55,1006.4,798.2,176.2,1.7,0.481,0.017,-0.203,0.403,0.051,0.139,0.357,0.018,0.19,0.55,0.099,0.184
"Kirill Kaprizov","KIRILL.KAPRIZOV","8478864","21-22","MIN","L","L",1997-04-26,24,2015,5,135,81,1547.7,1202.4,263.6,3.2,0.603,0.078,0.688,0.509,0.068,0.133,0.619,0.079,0.201,0.849,0.149,0.283
"Kirill Kaprizov","KIRILL.KAPRIZOV","8478864","22-23","MIN","L","L",1997-04-26,25,2015,5,135,67,1414.3,1106.6,252,2,0.252,0.128,0.661,-1.175,-0.01,0.13,0.328,0.126,0.121,0.534,0.091,0.172
"Kirill Kaprizov","KIRILL.KAPRIZOV","8478864","23-24","MIN","L","L",1997-04-26,26,2015,5,135,75,1618.3,1253.3,307,3,0.749,0.077,0.906,-0.214,0.009,0.043,0.78,0.076,0.051,0.862,0.141,0.274
"Kirill Kaprizov","KIRILL.KAPRIZOV","8478864","24-25","MIN","L","L",1997-04-26,27,2015,5,135,41,921.1,751,134.1,0.2,0.831,0.146,0.107,-0.11,0.038,-0.007,0.722,0.146,0.031,0.844,0.139,0.263
"Kirill Kudryavtsev","KIRILL.KUDRYAVTSEV","8483467","24-25","VAN","D","L",2004-02-05,20,2022,7,208,2,28.3,25.4,0,2.4,0.14,0.437,0,-2.84,0.12,-0.057,0.14,0.155,0.062,0.34,0.056,0.106
"Kirill Marchenko","KIRILL.MARCHENKO","8480893","22-23","CBJ","R","R",2000-07-21,22,2018,2,49,59,955.2,775.1,156.4,3.4,0.008,0.059,0.223,-1.054,0.04,0.007,0.045,0.054,0.048,0.135,0.023,0.044
"Kirill Marchenko","KIRILL.MARCHENKO","8480893","23-24","CBJ","R","R",2000-07-21,23,2018,2,49,78,1280.3,1036.6,187.5,6.1,0.288,-0.058,1.719,0.116,0.076,-0.006,0.507,-0.057,0.07,0.509,0.083,0.162
"Kirill Marchenko","KIRILL.MARCHENKO","8480893","24-25","CBJ","R","R",2000-07-21,24,2018,2,49,79,1468.1,1223,199,3.7,0.649,0.018,0.462,0.55,0.039,0.019,0.623,0.019,0.058,0.677,0.112,0.211
"Kirill Semyonov","KIRILL.SEMYONOV","8482815","21-22","TOR","C","L",1994-10-27,26,2013,NA,NA,3,30.1,27.4,0,2.8,0.15,-0.162,0,0.659,0.132,-0.121,0.15,-0.086,0.011,0.062,0.011,0.021
"Kirk Maltby","KIRK.MALTBY","8459001","08-09","DET","L","R",1972-12-22,35,1992,3,65,77,706.2,603.8,3.3,96.7,-0.107,0.083,0.166,0.477,0.06,0.109,-0.105,0.137,0.168,0.214,0.039,0.075
"Kirk Maltby","KIRK.MALTBY","8459001","09-10","DET","L","R",1972-12-22,36,1992,3,65,52,525.6,430.5,1.1,89.8,-0.305,0.123,-0.105,0.053,-0.08,-0.016,-0.304,0.111,-0.096,-0.236,-0.043,-0.082
"Klas Dahlbeck","KLAS.DAHLBECK","8476403","14-15","ARI","D","L",1991-07-06,23,2011,3,79,19,364.6,303.2,0.1,59.6,0.017,-0.294,0.329,-0.475,0.03,-0.004,0.017,-0.324,0.026,-0.282,-0.054,-0.102
"Klas Dahlbeck","KLAS.DAHLBECK","8476403","14-15","CHI","D","L",1991-07-06,23,2011,3,79,4,41.6,41.5,0,0,1.204,-0.877,0,0,0.132,-0.062,1.204,-0.877,0.071,0.397,0.076,0.144
"Klas Dahlbeck","KLAS.DAHLBECK","8476403","15-16","ARI","D","L",1991-07-06,24,2011,3,79,71,1117,908.4,3.4,196.2,-0.178,0.028,-0.129,0.646,-0.008,-0.054,-0.178,0.138,-0.062,-0.071,-0.014,-0.026
"Klas Dahlbeck","KLAS.DAHLBECK","8476403","16-17","CAR","D","L",1991-07-06,25,2011,3,79,43,597.2,577.2,0.8,17.2,-0.296,-0.581,-0.032,1.785,-0.124,-0.022,-0.296,-0.512,-0.145,-0.941,-0.177,-0.343
"Klas Dahlbeck","KLAS.DAHLBECK","8476403","17-18","CAR","D","L",1991-07-06,26,2011,3,79,33,540,501.6,1.1,34.9,-0.124,-0.017,-0.079,-0.734,-0.034,-0.036,-0.124,-0.064,-0.07,-0.249,-0.049,-0.093
"Klim Kostin","KLIM.KOSTIN","8480011","19-20","STL","C","L",1999-05-05,20,2017,1,31,4,34.1,34.1,0.1,0,-0.069,0.054,0.412,0,0.134,-0.124,-0.068,0.054,0.01,-0.003,-0.001,-0.001
"Klim Kostin","KLIM.KOSTIN","8480011","20-21","STL","C","L",1999-05-05,21,2017,1,31,2,27.6,27.6,0,0,0.055,-0.354,0,0,0.13,0.227,0.055,-0.354,0.357,0.058,0.01,0.019
"Klim Kostin","KLIM.KOSTIN","8480011","21-22","STL","C","L",1999-05-05,22,2017,1,31,40,360.6,357.3,1.6,0.1,-0.028,-0.066,0.295,-0.046,-0.069,0.156,-0.027,-0.066,0.087,-0.006,-0.001,-0.002
"Klim Kostin","KLIM.KOSTIN","8480011","22-23","EDM","C","L",1999-05-05,23,2017,1,31,57,573.4,564.2,3.1,0.1,0.586,0.006,0.491,-0.33,-0.131,0.244,0.586,0.006,0.113,0.698,0.118,0.225
"Klim Kostin","KLIM.KOSTIN","8480011","23-24","DET","C","L",1999-05-05,24,2017,1,31,33,287.4,282.4,0.3,2,-0.322,0.207,0.143,-1.55,-0.029,0.096,-0.321,0.195,0.066,-0.057,-0.009,-0.018
"Klim Kostin","KLIM.KOSTIN","8480011","23-24","S.J","C","L",1999-05-05,24,2017,1,31,19,279.9,247.3,23.4,0,0.278,-0.021,0.004,0,-0.063,0.095,0.254,-0.021,0.033,0.26,0.043,0.083
"Klim Kostin","KLIM.KOSTIN","8480011","24-25","S.J","C","L",1999-05-05,25,2017,1,31,35,373.7,337.7,30.4,0.1,0.012,-0.819,2.822,-0.88,-0.132,0.055,0.244,-0.819,-0.077,-0.577,-0.095,-0.18
"Kole Lind","KOLE.LIND","8479986","20-21","VAN","R","R",1998-10-16,21,2017,2,33,7,92,82.9,7.1,0,-1.378,-0.806,-0.56,0,0.13,-0.12,-1.313,-0.806,0.009,-2.002,-0.359,-0.669
"Kole Lind","KOLE.LIND","8479986","21-22","SEA","R","R",1998-10-16,22,2017,2,33,23,272.1,268.1,2,0.8,0.242,-0.252,-0.669,-0.231,-0.068,-0.04,0.235,-0.252,-0.109,-0.123,-0.022,-0.041
"Kole Lind","KOLE.LIND","8479986","23-24","SEA","R","R",1998-10-16,24,2017,2,33,1,6,5.9,0,0,-0.106,-0.001,0,0,0.137,-0.126,-0.106,-0.001,0.01,-0.094,-0.015,-0.03
"Kole Sherwood","KOLE.SHERWOOD","8478949","18-19","CBJ","R","R",1997-01-22,21,2015,NA,NA,2,18.4,16.8,1.6,0,-0.188,0.074,-0.44,0,0.131,-0.124,-0.211,0.074,0.007,-0.136,-0.025,-0.048
"Kole Sherwood","KOLE.SHERWOOD","8478949","19-20","CBJ","R","R",1997-01-22,22,2015,NA,NA,3,19.9,19.9,0,0,-0.292,0.303,0,0,0.134,-0.124,-0.292,0.303,0.01,0.021,0.004,0.007
"Kole Sherwood","KOLE.SHERWOOD","8478949","20-21","CBJ","R","R",1997-01-22,23,2015,NA,NA,6,62.1,61.6,0.1,0.2,-0.185,0.577,-0.31,-0.152,-0.025,-0.12,-0.185,0.575,-0.145,0.242,0.043,0.081
"Kole Sherwood","KOLE.SHERWOOD","8478949","21-22","NSH","R","R",1997-01-22,24,2015,NA,NA,1,8.1,8.1,0,0,-0.024,-0.173,0,0,0.132,-0.121,-0.024,-0.173,0.011,-0.185,-0.033,-0.062
"Korbinian Holzer","KORBINIAN.HOLZER","8473560","10-11","TOR","D","R",1988-02-16,22,2006,4,111,2,26,23.7,1,1.1,-0.435,0.071,-0.031,0.507,-0.251,-0.067,-0.419,0.091,-0.318,-0.628,-0.112,-0.215
"Korbinian Holzer","KORBINIAN.HOLZER","8473560","12-13","TOR","D","R",1988-02-16,24,2006,4,111,22,407.1,341.9,2.8,56,-0.255,-0.43,0.033,1.246,-0.023,-0.007,-0.253,-0.194,-0.03,-0.434,-0.081,-0.149
"Korbinian Holzer","KORBINIAN.HOLZER","8473560","14-15","TOR","D","R",1988-02-16,26,2006,4,111,34,581.5,495.8,0.9,80.2,0.341,-0.222,-0.154,0.455,0.075,-0.026,0.34,-0.128,0.049,0.213,0.041,0.077
"Korbinian Holzer","KORBINIAN.HOLZER","8473560","15-16","ANA","D","R",1988-02-16,27,2006,4,111,30,430.8,392.3,0.7,37,0.162,0.008,0.4,1.935,0.055,-0.008,0.163,0.174,0.047,0.369,0.071,0.137
"Korbinian Holzer","KORBINIAN.HOLZER","8473560","16-17","ANA","D","R",1988-02-16,28,2006,4,111,32,432.4,401.4,1.1,27.5,0.055,0.231,-0.032,1.134,-0.072,-0.035,0.055,0.289,-0.107,0.23,0.043,0.084
"Korbinian Holzer","KORBINIAN.HOLZER","8473560","17-18","ANA","D","R",1988-02-16,29,2006,4,111,16,185.8,169.3,0,14.9,-0.446,0.316,0,1.397,-0.045,0.003,-0.446,0.403,-0.042,-0.049,-0.01,-0.018
"Korbinian Holzer","KORBINIAN.HOLZER","8473560","18-19","ANA","D","R",1988-02-16,30,2006,4,111,22,353.5,290.2,0.8,54.5,0.844,0.115,-0.05,-1.782,0.061,-0.026,0.842,-0.185,0.035,0.547,0.102,0.192
"Korbinian Holzer","KORBINIAN.HOLZER","8473560","19-20","ANA","D","R",1988-02-16,31,2006,4,111,46,746.3,656.9,2,77.1,-0.389,-0.107,-0.373,0.47,-0.1,0.003,-0.389,-0.047,-0.097,-0.487,-0.087,-0.166
"Korbinian Holzer","KORBINIAN.HOLZER","8473560","19-20","NSH","D","R",1988-02-16,31,2006,4,111,3,39.4,34.3,0,4.9,-0.856,-0.234,0,-0.127,0.126,-0.059,-0.856,-0.221,0.067,-0.898,-0.16,-0.307
"Kris Chucko","KRIS.CHUCKO","8471237","08-09","CGY","R","R",1986-03-13,22,2004,1,24,2,14.1,12.8,0.8,0.5,-0.033,-0.739,-0.246,-0.38,-0.502,-0.184,-0.045,-0.727,-0.687,-1.415,-0.256,-0.493
"Kris Draper","KRIS.DRAPER","8446485","08-09","DET","C","L",1971-05-24,37,1989,3,62,78,934.1,758.9,7,161.9,-0.162,-0.201,-0.622,-0.178,-0.052,-0.083,-0.166,-0.197,-0.135,-0.465,-0.084,-0.162
"Kris Draper","KRIS.DRAPER","8446485","09-10","DET","C","L",1971-05-24,38,1989,3,62,81,934.8,881.1,8.7,37.5,0.188,0.068,-0.537,-1.428,0.018,-0.041,0.181,0.007,-0.023,0.156,0.028,0.054
"Kris Draper","KRIS.DRAPER","8446485","10-11","DET","C","L",1971-05-24,39,1989,3,62,47,491.1,446,1.6,40.1,0.544,-0.068,0.163,-2.036,-0.005,-0.113,0.543,-0.23,-0.119,0.148,0.026,0.051
"Kris Fredheim","KRIS.FREDHEIM","8471846","11-12","MIN","D","R",1987-02-23,24,2005,6,185,3,35.9,33.2,0,2.7,-0.683,-0.38,0,0.094,-0.189,-0.068,-0.683,-0.345,-0.257,-1.233,-0.215,-0.399
"Kris Letang","KRIS.LETANG","8471724","08-09","PIT","D","R",1987-04-24,21,2005,3,62,74,1564.8,1190.7,263.2,93.1,0.298,0.147,-0.271,-0.752,0.098,0.087,0.195,0.082,0.186,0.434,0.079,0.151
