"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI","G/60","A1/60","A2/60","Points/60","iSF/60","iFF/60","iCF/60","ixG/60","Sh%","FSh%","xFSh%","iBLK/60","GIVE/60","TAKE/60","iHF/60","iHA/60","iPENT2/60","iPEND2/60","iPENT5/60","iPEND5/60","iPEN±/60","FOW/60","FOL/60","FO±/60"
"Michal Jordan","MICHAL.JORDAN","8474661","12-13","CAR","D","L",1990-07-17,22,2008,4,105,5,53.33,0,0,0,0,2.25,4.5,7.88,0.08,0,0,1.75,2.25,2.25,0,0,9,1.13,0,0,0,-1.13,0,0,0
"Michal Jordan","MICHAL.JORDAN","8474661","14-15","CAR","D","L",1990-07-17,24,2008,4,105,38,560.3,0,0,0.43,0.43,3.64,4.39,7.71,0.15,0,0,3.46,6.43,1.93,0.75,3.75,8.57,0.21,0.96,0,0,0.75,0,0,0
"Michal Jordan","MICHAL.JORDAN","8474661","15-16","CAR","D","L",1990-07-17,25,2008,4,105,36,522.1,0.11,0,0,0.11,4.14,5.63,8.73,0.14,2.78,2.04,2.45,3.56,0.92,0.46,2.64,6.67,0.57,0.34,0,0,-0.23,0,0,0
"Michal Kempny","MICHAL.KEMPNY","8479482","16-17","CHI","D","L",1990-09-08,26,2008,NA,NA,50,703.38,0.17,0.17,0.34,0.68,5.63,8.96,14.59,0.21,3.03,1.9,2.35,4.27,1.79,0.51,6.06,5.54,0.68,0.26,0,0,-0.43,0,0,0
"Michal Kempny","MICHAL.KEMPNY","8479482","17-18","CHI","D","L",1990-09-08,27,2008,NA,NA,31,440.32,0.14,0.55,0.27,0.95,6.4,7.63,12.67,0.18,2.13,1.79,2.3,5.31,3,0.68,3.82,5.59,0.82,0.41,0,0,-0.41,0,0,0
"Michal Kempny","MICHAL.KEMPNY","8479482","17-18","WSH","D","L",1990-09-08,27,2008,NA,NA,22,354.18,0.34,0.17,0,0.51,5.42,8.47,11.69,0.2,6.25,4,2.34,5.93,2.54,0.68,4.4,5.42,1.19,0.34,0,0,-0.85,0,0,0
"Michal Kempny","MICHAL.KEMPNY","8479482","18-19","WSH","D","L",1990-09-08,28,2008,NA,NA,71,1230.83,0.29,0.29,0.54,1.12,5.22,7.51,10.97,0.17,5.61,3.9,2.24,5.46,2.14,0.97,3.56,5.22,1.22,0.63,0,0,-0.58,0,0,0
"Michal Kempny","MICHAL.KEMPNY","8479482","19-20","WSH","D","L",1990-09-08,29,2008,NA,NA,58,967.68,0.19,0.5,0.43,1.12,4.46,6.7,10.35,0.18,4.17,2.78,2.67,3.66,2.05,0.56,2.36,4.77,0.5,0.19,0,0,-0.31,0,0,0
"Michal Kempny","MICHAL.KEMPNY","8479482","21-22","WSH","D","L",1990-09-08,31,2008,NA,NA,15,220.3,0.27,0,0.27,0.54,2.72,5.45,10.89,0.16,10,5,2.95,4.9,1.36,0.27,5.17,7.63,1.91,0.54,0,0,-1.36,0,0,0
"Michal Repik","MICHAL.REPIK","8474153","08-09","FLA","R","R",1988-12-31,19,2007,2,40,5,37.25,3.22,0,0,3.22,11.28,16.11,17.72,1.06,28.57,20,6.6,3.22,0,0,11.28,1.61,1.61,0,0,0,-1.61,1.61,0,1.61
"Michal Repik","MICHAL.REPIK","8474153","09-10","FLA","R","R",1988-12-31,20,2007,2,40,19,153.9,1.17,0.39,0.39,1.95,8.97,10.92,13.65,0.8,13.04,10.71,7.32,1.95,0.78,3.12,10.53,6.63,1.17,1.56,0,0,0.39,0.39,0,0.39
"Michal Repik","MICHAL.REPIK","8474153","10-11","FLA","R","R",1988-12-31,21,2007,2,40,31,364.28,0.33,0.66,0.16,1.15,8.07,12.68,14.33,0.86,4.08,2.6,6.82,1.32,1.32,0.49,7.58,6.26,1.32,0.49,0,0,-0.82,0.49,0.33,0.16
"Michal Repik","MICHAL.REPIK","8474153","11-12","FLA","R","R",1988-12-31,22,2007,2,40,17,162.87,0.37,0.37,0,0.74,11.42,14.74,15.84,0.97,3.23,2.5,6.6,0.37,0.74,2.58,8.84,9.58,1.11,1.84,0,0,0.74,1.11,0.74,0.37
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","08-09","NYR","D","R",1978-09-03,30,1996,4,105,76,1252.43,0.19,0.29,0.14,0.62,3.88,6.04,9.05,0.17,4.94,3.17,2.8,4.6,1.29,1.25,3.26,6.66,0.81,0.38,0,0,-0.43,0,0,0
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","09-10","NYR","D","R",1978-09-03,31,1996,4,105,82,1424.45,0.08,0.17,0.46,0.72,2.78,4.3,6.15,0.14,3.03,1.96,3.31,4.13,0.97,1.22,5.18,9.56,1.14,0.51,0,0,-0.63,0.04,0,0.04
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","10-11","ARI","D","R",1978-09-03,32,1996,4,105,33,548.73,0.11,0.22,0.11,0.44,2.51,3.61,5.03,0.09,4.35,3.03,2.48,4.81,0.77,0.55,5.36,8.09,0.77,0.33,0,0,-0.44,0,0,0
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","10-11","NYR","D","R",1978-09-03,32,1996,4,105,32,549.27,0.33,0.55,0.11,0.98,1.86,3.28,5.9,0.11,17.65,10,3.4,4.04,1.09,1.53,4.04,11.25,0.76,0.33,0,0,-0.44,0,0,0
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","11-12","ARI","D","R",1978-09-03,33,1996,4,105,54,929.15,0.06,0.26,0.52,0.84,3.16,4.39,6.97,0.1,2.04,1.47,2.32,4.71,0.9,0.65,4,7.94,0.77,0.19,0,0,-0.58,0,0,0
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","12-13","CHI","D","R",1978-09-03,34,1996,4,105,27,445.23,0,0.4,1.08,1.48,1.21,2.96,4.85,0.07,0,0,2.41,3.37,1.62,1.21,5.79,10.24,0.67,0.13,0,0,-0.54,0,0.13,-0.13
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","13-14","CHI","D","R",1978-09-03,35,1996,4,105,42,642.23,0.09,0.28,0.37,0.75,3.55,4.48,6.91,0.11,2.63,2.08,2.48,3.46,2.15,1.31,5.89,11.3,1.4,0.28,0,0,-1.12,0,0,0
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","14-15","CHI","D","R",1978-09-03,36,1996,4,105,65,1033.7,0.06,0.23,0.41,0.7,3.02,4.41,7.6,0.12,1.92,1.32,2.64,4.76,1.97,0.99,5.8,9.46,0.52,0.29,0,0,-0.23,0,0,0
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","15-16","CHI","D","R",1978-09-03,37,1996,4,105,51,758.45,0.08,0.47,0.24,0.79,2.77,3.8,6.57,0.09,2.86,2.08,2.33,4.43,1.74,0.47,6.09,10.52,0.55,0.32,0,0,-0.24,0,0,0
"Michal Rozsival","MICHAL.ROZSIVAL","8465058","16-17","CHI","D","R",1978-09-03,38,1996,4,105,22,311.45,0.19,0.39,0,0.58,2.89,4.05,4.82,0.15,6.67,4.76,3.81,4.24,1.73,0.96,8.09,9.25,1.16,0,0,0,-1.16,0,0,0
"Micheal Ferland","MICHEAL.FERLAND","8475907","14-15","CGY","L","L",1992-04-20,22,2010,5,133,26,261.1,0.46,0.46,0,0.92,7.35,10.8,13.56,0.79,6.25,4.26,7.34,2.3,2.53,4.14,15.4,7.35,0.69,0.92,0.46,0.46,0.23,0,0,0
"Micheal Ferland","MICHEAL.FERLAND","8475907","15-16","CGY","L","L",1992-04-20,23,2010,5,133,71,793.62,0.23,0.53,0.45,1.21,8.32,10.89,12.85,0.81,2.73,2.08,7.4,1.66,1.74,2.72,14.89,4.31,0.98,0.68,0.23,0.23,-0.3,0.38,0.23,0.15
"Micheal Ferland","MICHEAL.FERLAND","8475907","16-17","CGY","L","L",1992-04-20,24,2010,5,133,76,828.08,0.94,0.36,0.14,1.45,7.25,9.78,11.74,0.7,13,9.63,7.2,1.88,2.68,2.46,10.58,3.55,0.36,0.51,0.43,0.43,0.14,0.22,0.29,-0.07
"Micheal Ferland","MICHEAL.FERLAND","8475907","17-18","CGY","L","L",1992-04-20,25,2010,5,133,77,995.75,0.84,0.96,0.24,2.05,6.33,10,12.17,0.78,13.33,8.43,7.77,1.75,1.81,2.05,10.18,3.19,0.36,0.66,0.12,0.12,0.3,1.33,2.11,-0.78
"Micheal Ferland","MICHEAL.FERLAND","8475907","18-19","CAR","L","L",1992-04-20,26,2010,5,133,71,840.55,0.64,0.93,0.14,1.71,9.07,11.71,14.42,0.97,7.09,5.49,8.32,1.21,2.57,2.28,12.35,5.35,0.93,0.29,0.43,0.43,-0.64,1.14,2.57,-1.43
"Micheal Ferland","MICHEAL.FERLAND","8475907","19-20","VAN","L","L",1992-04-20,27,2010,5,133,14,124.63,0.48,1.44,0.48,2.41,6.74,7.22,8.18,0.44,7.14,6.67,6.07,0.96,0.48,0.96,19.26,3.37,0.48,0.48,0.48,0.48,0,0.96,0,0.96
"Micheal Haley","MICHEAL.HALEY","8474230","09-10","NYI","C","L",1986-03-30,23,2004,NA,NA,2,15.22,0,0,0,0,0,0,11.83,0,0,0,0,0,3.94,0,7.88,0,7.88,0,3.94,3.94,-7.88,3.94,15.77,-11.83
"Micheal Haley","MICHEAL.HALEY","8474230","10-11","NYI","C","L",1986-03-30,24,2004,NA,NA,27,206.73,0.58,0.29,0,0.87,3.48,4.93,6.68,0.45,16.67,11.76,9.12,0.87,1.16,2.03,15.96,6.09,2.32,1.45,2.03,2.03,-0.87,1.74,3.48,-1.74
"Micheal Haley","MICHEAL.HALEY","8474230","11-12","NYI","C","L",1986-03-30,25,2004,NA,NA,14,107.07,0,0,0,0,7.28,7.85,11.21,0.62,0,0,7.86,1.12,0.56,1.12,17.37,3.92,3.36,1.68,3.92,3.92,-1.68,0.56,0.56,0
"Micheal Haley","MICHEAL.HALEY","8474230","12-13","NYR","C","L",1986-03-30,26,2004,NA,NA,9,58.78,0,0,0,0,4.08,4.08,5.1,0.4,0,0,9.75,5.1,1.02,0,21.44,6.12,1.02,3.06,2.04,2.04,2.04,2.04,1.02,1.02
"Micheal Haley","MICHEAL.HALEY","8474230","14-15","S.J","C","L",1986-03-30,28,2004,NA,NA,4,29.45,0,0,0,0,2.04,2.04,4.07,0.51,0,0,25,2.04,0,0,12.22,12.22,6.11,8.15,2.04,2.04,2.04,4.07,0,4.07
"Micheal Haley","MICHEAL.HALEY","8474230","15-16","S.J","C","L",1986-03-30,29,2004,NA,NA,16,113.02,0.53,0,0,0.53,5.31,6.37,7.96,0.46,10,8.33,7.25,2.12,4.78,0,20.7,5.84,1.59,1.59,4.25,4.25,0,5.84,4.25,1.59
"Micheal Haley","MICHEAL.HALEY","8474230","16-17","S.J","C","L",1986-03-30,30,2004,NA,NA,58,527.13,0.23,0.8,0.34,1.37,4.33,7.28,9.79,0.51,5.26,3.12,7.03,2.5,2.16,2.05,14.57,5.46,1.37,1.25,1.82,1.82,-0.11,7.51,9.45,-1.94
"Micheal Haley","MICHEAL.HALEY","8474230","17-18","FLA","C","L",1986-03-30,31,2004,NA,NA,75,576.15,0.31,0.21,0.42,0.94,5.62,7.5,8.54,0.55,5.56,4.17,7.28,2.4,1.35,0.73,12.91,5.62,1.87,1.04,2.29,2.29,-0.83,1.98,2.08,-0.1
"Micheal Haley","MICHEAL.HALEY","8474230","18-19","FLA","C","L",1986-03-30,32,2004,NA,NA,24,179.33,0.33,0.67,0,1,6.02,10.71,13.72,0.68,5.56,3.12,6.34,2.01,3.68,1,14.39,3.68,1.67,1.34,0.67,0.67,-0.33,4.01,4.01,0
"Micheal Haley","MICHEAL.HALEY","8474230","18-19","S.J","C","L",1986-03-30,32,2004,NA,NA,19,164.18,0,0,0,0,4.75,7.31,9.87,0.67,0,0,9.2,3.65,1.46,0,11.69,3.65,1.83,0.73,1.1,1.1,-1.1,0.37,1.46,-1.1
"Micheal Haley","MICHEAL.HALEY","8474230","19-20","NYR","C","L",1986-03-30,33,2004,NA,NA,22,119.92,0.5,0,0,0.5,4.5,6.5,7,0.51,11.11,7.69,7.77,3,2.5,0.5,18.01,6,2.5,2.5,2,2,0,3.5,2.5,1
"Micheal Haley","MICHEAL.HALEY","8474230","20-21","OTT","C","L",1986-03-30,34,2004,NA,NA,4,23.95,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,25.05,5.01,0,0,2.51,2.51,0,0,2.51,-2.51
"Michel Ouellet","MICHEL.OUELLET","8468604","08-09","VAN","R","R",1982-03-05,26,2000,4,124,3,27.03,0,0,0,0,6.66,8.88,8.88,0.44,0,0,5,4.44,2.22,0,6.66,4.44,0,0,0,0,0,0,2.22,-2.22
"Miikka Salomaki","MIIKKA.SALOMAKI","8476447","14-15","NSH","R","L",1993-03-09,21,2011,2,52,1,9.87,6.08,0,0,6.08,24.32,24.32,24.32,3.28,25,25,13.5,6.08,0,0,42.55,0,0,0,0,0,0,0,0,0
"Miikka Salomaki","MIIKKA.SALOMAKI","8476447","15-16","NSH","R","L",1993-03-09,22,2011,2,52,61,638.2,0.28,0.19,0.19,0.66,5.26,8.09,10.81,0.52,5.36,3.49,6.48,2.26,1.03,1.32,14.95,8.18,1.03,1.5,0,0,0.47,0.19,0.09,0.09
"Miikka Salomaki","MIIKKA.SALOMAKI","8476447","16-17","NSH","R","L",1993-03-09,23,2011,2,52,5,55.03,0,0,0,0,3.27,5.45,8.72,0.23,0,0,4.2,7.63,0,1.09,15.26,5.45,1.09,1.09,0,0,0,0,0,0
"Miikka Salomaki","MIIKKA.SALOMAKI","8476447","17-18","NSH","R","L",1993-03-09,24,2011,2,52,58,571.25,0.21,0.32,0.21,0.74,5.36,8.61,11.24,0.48,3.92,2.44,5.54,2.84,0.84,1.37,11.66,6.93,1.37,0.84,0,0,-0.53,0.53,0.63,-0.11
"Miikka Salomaki","MIIKKA.SALOMAKI","8476447","18-19","NSH","R","L",1993-03-09,25,2011,2,52,37,377.15,0.16,0.16,0.48,0.8,7.64,9.55,11.14,0.74,2.08,1.67,7.73,3.18,0.8,0.95,11.45,5.89,0.64,0.64,0,0.16,0.16,0.32,0.8,-0.48
"Miikka Salomaki","MIIKKA.SALOMAKI","8476447","19-20","NSH","R","L",1993-03-09,26,2011,2,52,5,57.45,1.04,0,0,1.04,2.09,3.13,5.22,0.15,50,33.33,4.67,3.13,3.13,1.04,9.4,6.27,1.04,2.09,0,0,1.04,0,0,0
"Mika Pyorala","MIKA.PYORALA","8475381","09-10","PHI","C","L",1981-07-13,28,1999,NA,NA,36,412.53,0.29,0.15,0.15,0.58,5.38,7.71,10.04,0.52,5.41,3.77,6.72,1.6,0.73,1.75,1.75,3.35,0.73,0.73,0,0,0,12.36,15.13,-2.76
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","11-12","OTT","C","R",1993-04-18,18,2011,1,6,9,103.8,0,0,0,0,5.78,9.25,12.14,0.47,0,0,5.12,2.89,0.58,2.31,8.09,5.2,0.58,0,0,0,-0.58,12.14,13.87,-1.73
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","12-13","OTT","C","R",1993-04-18,19,2011,1,6,42,481.58,0.37,0.62,0.87,1.87,8.47,11.96,14.7,0.65,4.41,3.12,5.47,2.37,0.5,1.5,10.09,4.61,0.37,1.12,0,0,0.75,16.07,18.81,-2.74
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","13-14","OTT","C","R",1993-04-18,20,2011,1,6,69,816.95,0.81,0.66,0.22,1.69,9.11,13.66,15.94,0.74,8.87,5.91,5.44,1.76,1.1,1.91,8.45,5.21,0.37,0.95,0,0,0.59,11.9,12.49,-0.59
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","14-15","OTT","C","R",1993-04-18,21,2011,1,6,80,1057.2,0.85,0.57,0.23,1.65,6.19,8.91,11.75,0.64,13.76,9.55,7.17,1.42,1.19,1.76,8.12,4.31,0.45,0.96,0,0,0.51,28.72,29.8,-1.08
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","15-16","OTT","C","R",1993-04-18,22,2011,1,6,81,1079.48,0.83,0.56,0.44,1.83,7.11,10.12,12.39,0.81,11.72,8.24,7.99,2.06,2.11,1.72,5.78,4.22,0.5,0.67,0,0,0.17,30.24,29.35,0.89
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","16-17","NYR","C","R",1993-04-18,23,2011,1,6,56,757.93,0.79,0.32,0.87,1.98,6.81,10.13,12.27,0.71,11.63,7.81,7.05,1.9,1.66,2.69,1.74,2.93,0.63,1.03,0,0,0.4,32.14,28.89,3.25
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","17-18","NYR","C","R",1993-04-18,24,2011,1,6,72,960.18,0.75,0.37,0.31,1.44,8.81,11.94,14.25,0.8,8.51,6.28,6.73,3.56,2.5,2.44,5.19,4.75,0.44,0.75,0,0,0.31,30.87,27.74,3.12
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","18-19","NYR","C","R",1993-04-18,25,2011,1,6,82,1234.43,0.68,0.83,0.49,1.99,7.19,10.01,11.86,0.64,9.46,6.8,6.4,2.53,1.9,2.53,5.69,5.69,0.68,0.53,0,0,-0.15,29.21,29.55,-0.34
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","19-20","NYR","C","R",1993-04-18,26,2011,1,6,57,826.57,1.52,0.8,0.51,2.83,9.22,12.7,15.68,0.85,16.54,12,6.66,2.54,2.11,2.03,3.34,5.08,0.36,1.16,0,0,0.8,28.75,29.04,-0.29
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","20-21","NYR","C","R",1993-04-18,27,2011,1,6,56,754.65,0.87,0.8,0.56,2.23,6.52,9.46,11.45,0.61,13.41,9.24,6.39,2.46,2.23,2.31,5.49,2.94,0.56,0.8,0,0,0.24,25.36,27.75,-2.39
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","21-22","NYR","C","R",1993-04-18,28,2011,1,6,81,1149.73,0.63,0.99,0.52,2.14,6.99,9.34,11.59,0.62,8.96,6.7,6.69,1.93,2.35,2.45,3.18,3.24,0.26,0.42,0,0,0.16,26.93,22.91,4.02
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","22-23","NYR","C","R",1993-04-18,29,2011,1,6,82,1134.42,0.95,1,0.48,2.43,6.98,9.73,11.42,0.74,13.64,9.78,7.55,1.64,2.59,2.06,3.54,3.33,0.42,0.95,0,0,0.53,27.93,27.71,0.21
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","23-24","NYR","C","R",1993-04-18,30,2011,1,6,81,1109.62,0.54,0.97,0.11,1.62,6.65,9.62,12.11,0.66,8.13,5.62,6.89,2.16,1.89,1.57,2.54,3.24,0.38,0.59,0,0,0.22,25.14,24.22,0.92
"Mika Zibanejad","MIKA.ZIBANEJAD","8476459","24-25","NYR","C","R",1993-04-18,31,2011,1,6,82,1072.42,0.67,0.78,0.34,1.79,5.99,9.79,12.53,0.65,11.21,6.86,6.61,1.96,3.58,1.06,2.41,2.07,0.28,0.78,0,0,0.5,25.74,22.94,2.8
"Mikael Backlund","MIKAEL.BACKLUND","8474150","08-09","CGY","C","L",1989-03-17,19,2007,1,24,1,8.58,0,0,0,0,6.99,13.99,13.99,0.56,0,0,4,0,0,6.99,0,0,0,0,0,0,0,13.99,34.97,-20.98
"Mikael Backlund","MIKAEL.BACKLUND","8474150","09-10","CGY","C","L",1989-03-17,20,2007,1,24,23,260.32,0.23,0.92,1.15,2.3,9.22,14.52,17.98,0.7,2.5,1.59,4.84,0.92,2.54,2.54,2.54,3.92,0.69,0,0,0,-0.69,19.59,19.13,0.46
"Mikael Backlund","MIKAEL.BACKLUND","8474150","10-11","CGY","C","L",1989-03-17,21,2007,1,24,73,764.38,0.63,0.63,0.31,1.57,9.81,13.42,16.56,0.68,6.4,4.68,5.09,1.33,1.88,2.43,2.59,3.14,0.55,0.55,0,0,0,21.9,22.92,-1.02
"Mikael Backlund","MIKAEL.BACKLUND","8474150","11-12","CGY","C","L",1989-03-17,22,2007,1,24,41,537.52,0.22,0.33,0.33,0.89,8.15,11.27,13.95,0.6,2.74,1.98,5.36,2.01,1.67,2.79,2.57,2.79,0.56,0.89,0,0,0.33,20.99,24.78,-3.8
"Mikael Backlund","MIKAEL.BACKLUND","8474150","12-13","CGY","C","L",1989-03-17,23,2007,1,24,32,422.87,0.85,0.43,0.43,1.7,11.07,14.61,18.59,0.96,7.69,5.83,6.56,2.41,2.27,3.83,3.69,3.26,0.71,1.14,0.14,0.14,0.43,23.98,26.53,-2.55
"Mikael Backlund","MIKAEL.BACKLUND","8474150","13-14","CGY","C","L",1989-03-17,24,2007,1,24,76,1097.5,0.49,0.33,0.49,1.31,7.49,10.28,13.94,0.57,6.57,4.79,5.51,2.51,1.69,3.06,3.33,3.61,0.55,0.6,0,0,0.05,25.75,28.7,-2.95
"Mikael Backlund","MIKAEL.BACKLUND","8474150","14-15","CGY","C","L",1989-03-17,25,2007,1,24,52,739.43,0.57,0.65,0.49,1.7,6.73,9.49,12.98,0.62,8.43,5.98,6.48,1.87,2.52,4.06,2.92,3.25,0.24,0.16,0,0,-0.08,28.81,28.64,0.16
"Mikael Backlund","MIKAEL.BACKLUND","8474150","15-16","CGY","C","L",1989-03-17,26,2007,1,24,82,1049.38,0.69,0.69,0.34,1.72,6.92,9.32,12.18,0.66,9.92,7.36,7.07,2.4,1.94,2.92,3.54,3.37,0.63,0.46,0,0,-0.17,25.33,26.7,-1.37
"Mikael Backlund","MIKAEL.BACKLUND","8474150","16-17","CGY","C","L",1989-03-17,27,2007,1,24,81,1047.18,0.86,0.57,0.46,1.89,8.59,11.92,14.84,0.8,10,7.21,6.75,1.72,2.01,2.12,2.92,1.83,0.63,0.46,0,0,-0.17,28.93,32.32,-3.38
"Mikael Backlund","MIKAEL.BACKLUND","8474150","17-18","CGY","C","L",1989-03-17,28,2007,1,24,82,1154.22,0.47,0.68,0.36,1.51,8.73,12.42,15.39,0.72,5.36,3.77,5.79,1.56,1.82,3.33,2.5,2.18,1.04,0.16,0,0,-0.88,28.38,27.14,1.25
"Mikael Backlund","MIKAEL.BACKLUND","8474150","18-19","CGY","C","L",1989-03-17,29,2007,1,24,77,1114.22,0.92,0.86,0.32,2.1,9.15,12.17,15.35,0.92,10,7.52,7.56,1.18,2.53,3.66,2.75,3.39,1.08,0.43,0,0,-0.65,23.42,24.18,-0.75
"Mikael Backlund","MIKAEL.BACKLUND","8474150","19-20","CGY","C","L",1989-03-17,30,2007,1,24,70,1016.32,0.47,0.83,0.41,1.71,7.26,10.57,13.46,0.77,6.5,4.47,7.31,0.47,2.66,3.07,2.24,2.95,0.3,0.3,0,0,0,18.07,19.54,-1.48
"Mikael Backlund","MIKAEL.BACKLUND","8474150","20-21","CGY","C","L",1989-03-17,31,2007,1,24,54,733.72,0.57,0.49,0.82,1.88,9.65,12.27,15.78,0.84,5.93,4.67,6.81,1.39,3.52,3.27,3.27,3.27,0.98,0.65,0,0,-0.33,26.33,22.98,3.35
"Mikael Backlund","MIKAEL.BACKLUND","8474150","21-22","CGY","C","L",1989-03-17,32,2007,1,24,82,1099.87,0.55,0.76,0.27,1.58,8.84,12.11,15.06,0.71,6.17,4.5,5.87,1.15,2.07,2.45,3.16,2.78,0.65,0.55,0,0,-0.11,27.6,26.02,1.58
"Mikael Backlund","MIKAEL.BACKLUND","8474150","22-23","CGY","C","L",1989-03-17,33,2007,1,24,82,1130.52,0.69,0.8,0.48,1.96,10.3,13.69,17.14,0.94,6.7,5.04,6.88,1.27,1.59,2.65,4.62,3.45,0.74,0.42,0,0,-0.32,29.72,27.65,2.07
"Mikael Backlund","MIKAEL.BACKLUND","8474150","23-24","CGY","C","L",1989-03-17,34,2007,1,24,82,1190.35,0.5,0.71,0.2,1.41,8.06,11.69,15.27,0.76,6.25,4.31,6.54,1.31,1.86,2.37,3.38,2.92,0.4,0.4,0,0,0,31,29.69,1.31
"Mikael Backlund","MIKAEL.BACKLUND","8474150","24-25","CGY","C","L",1989-03-17,35,2007,1,24,76,1077.2,0.67,0.28,0.17,1.11,7.74,12.2,15.54,0.75,8.63,5.48,6.16,2.17,3.17,1.78,2.06,2.17,0.72,0.39,0,0,-0.33,28.85,28.52,0.33
"Mikael Granlund","MIKAEL.GRANLUND","8475798","12-13","MIN","C","L",1992-02-26,20,2010,1,9,27,307.35,0.39,0.59,0.2,1.17,6.64,8.2,9.96,0.49,5.88,4.76,5.95,1.56,1.17,1.56,2.93,7.81,0.39,0.39,0,0,0,17.18,19.52,-2.34
"Mikael Granlund","MIKAEL.GRANLUND","8475798","13-14","MIN","C","L",1992-02-26,21,2010,1,9,63,890.72,0.4,0.81,0.74,1.95,5.79,7.28,9.3,0.45,6.98,5.56,6.19,2.69,1.35,1.68,2.56,6.94,0.67,0.74,0,0,0.07,23.17,21.56,1.62
"Mikael Granlund","MIKAEL.GRANLUND","8475798","14-15","MIN","C","L",1992-02-26,22,2010,1,9,68,1021.3,0.47,0.7,0.65,1.82,4.76,6.64,9.16,0.38,9.88,7.08,5.66,2.58,1.17,1.94,2.76,5.05,0.59,0.59,0,0,0,24.32,26.55,-2.23
"Mikael Granlund","MIKAEL.GRANLUND","8475798","15-16","MIN","C","L",1992-02-26,23,2010,1,9,82,1183.07,0.41,0.86,0.1,1.37,6.09,7.96,10.4,0.62,6.67,5.1,7.75,2.38,1.72,2.28,4.21,6.49,0.3,0.86,0,0,0.56,23.18,25.31,-2.13
"Mikael Granlund","MIKAEL.GRANLUND","8475798","16-17","MIN","C","L",1992-02-26,24,2010,1,9,81,1193.32,0.6,1.06,0.35,2.01,7.09,9.45,12.32,0.58,8.51,6.38,6.15,1.81,1.11,1.81,2.36,5.63,0.2,0.85,0,0,0.65,0.65,0.6,0.05
"Mikael Granlund","MIKAEL.GRANLUND","8475798","17-18","MIN","C","L",1992-02-26,25,2010,1,9,77,1067.45,0.62,0.84,0.62,2.08,7.19,10.23,13.21,0.75,8.59,6.04,7.33,2.08,1.46,1.57,2.47,6.07,0.34,0.67,0,0,0.34,2.59,2.02,0.56
"Mikael Granlund","MIKAEL.GRANLUND","8475798","18-19","MIN","C","L",1992-02-26,26,2010,1,9,63,919.58,0.72,0.78,0.33,1.83,8.09,11.03,14.16,0.65,8.87,6.51,5.86,1.89,1.44,2.41,1.76,6.39,0.52,0.72,0,0,0.2,6.13,7.24,-1.11
"Mikael Granlund","MIKAEL.GRANLUND","8475798","18-19","NSH","C","L",1992-02-26,26,2010,1,9,16,233.33,0,0.26,0,0.26,6.43,8.49,10.8,0.53,0,0,6.24,1.8,0.51,1.29,4.63,5.91,0.26,0.51,0,0,0.26,3.86,3.86,0
"Mikael Granlund","MIKAEL.GRANLUND","8475798","19-20","NSH","C","L",1992-02-26,27,2010,1,9,63,892.72,0.74,0.27,0.47,1.48,6.59,9.14,11.43,0.67,11.22,8.09,7.36,3.09,1.61,1.34,2.42,5.18,0.4,0.94,0,0,0.54,2.42,2.96,-0.54
"Mikael Granlund","MIKAEL.GRANLUND","8475798","20-21","NSH","C","L",1992-02-26,28,2010,1,9,51,713,0.67,0.67,0.25,1.6,4.71,6.4,8.16,0.52,14.29,10.53,8.08,2.19,1.51,1.51,3.37,4.63,0.5,0.84,0,0,0.34,18.6,15.99,2.61
"Mikael Granlund","MIKAEL.GRANLUND","8475798","21-22","NSH","C","L",1992-02-26,29,2010,1,9,80,1165.93,0.36,0.77,0.51,1.65,4.01,5.82,7.72,0.41,8.97,6.19,7.02,1.49,1.9,2.16,4.37,5.2,0.57,0.98,0.05,0.05,0.41,24.55,26.97,-2.42
